timestamp,algorithm,structure,data_type,distribution,size,iterations,iteration_id,duration_us,min_us,avg_us,max_us
2026-05-12 02:01:32,merge,array,int,random,50000,50,30,14930,,,
2026-05-12 02:01:32,merge,array,int,random,50000,50,31,22730,,,
2026-05-12 02:01:32,merge,array,int,random,50000,50,32,10838,,,
2026-05-12 02:01:32,merge,array,int,random,50000,50,33,11920,,,
2026-05-12 02:01:32,merge,array,int,random,50000,50,34,21369,,,
2026-05-12 02:01:32,merge,array,int,random,50000,50,35,17925,,,
2026-05-12 02:01:32,merge,array,int,random,50000,50,36,11613,,,
2026-05-12 02:01:32,merge,array,int,random,50000,50,37,11550,,,
2026-05-12 02:01:32,merge,array,int,random,50000,50,38,13669,,,
2026-05-12 02:01:32,merge,array,int,random,50000,50,39,10466,,,
2026-05-12 02:01:32,merge,array,int,random,50000,50,40,11158,,,
2026-05-12 02:01:32,merge,array,int,random,50000,50,41,10917,,,
2026-05-12 02:01:32,merge,array,int,random,50000,50,42,11380,,,
2026-05-12 02:01:32,merge,array,int,random,50000,50,43,10030,,,
2026-05-12 02:01:32,merge,array,int,random,50000,50,44,9594,,,
2026-05-12 02:01:32,merge,array,int,random,50000,50,45,9743,,,
2026-05-12 02:01:32,merge,array,int,random,50000,50,46,9532,,,
2026-05-12 02:01:32,merge,array,int,random,50000,50,47,9447,,,
2026-05-12 02:01:32,merge,array,int,random,50000,50,48,9658,,,
2026-05-12 02:01:32,merge,array,int,random,50000,50,49,9500,,,
2026-05-12 02:01:32,merge,array,int,random,50000,50,50,9416,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,1,553,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,2,559,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,3,543,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,4,545,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,5,545,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,6,543,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,7,543,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,8,541,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,9,544,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,10,756,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,11,549,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,12,548,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,13,546,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,14,605,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,15,573,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,16,557,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,17,547,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,18,545,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,19,547,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,20,546,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,21,545,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,22,544,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,23,545,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,24,544,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,25,545,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,26,545,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,27,552,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,28,548,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,29,546,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,30,544,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,31,547,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,32,544,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,33,546,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,34,545,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,35,547,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,36,546,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,37,543,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,38,547,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,39,544,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,40,546,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,41,544,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,42,544,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,43,543,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,44,543,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,45,671,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,46,547,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,47,544,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,48,545,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,49,546,,,
2026-05-12 02:01:32,merge,singleList,int,random,5000,50,50,546,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,1,1191,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,2,1193,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,3,1187,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,4,1198,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,5,1188,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,6,1189,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,7,1185,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,8,1198,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,9,1184,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,10,1184,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,11,1182,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,12,1187,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,13,1190,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,14,1187,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,15,1195,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,16,1228,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,17,1199,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,18,1252,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,19,1194,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,20,1232,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,21,1221,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,22,1222,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,23,1206,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,24,1187,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,25,1193,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,26,1188,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,27,1191,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,28,1189,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,29,1188,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,30,1188,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,31,1190,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,32,1189,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,33,1190,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,34,1185,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,35,1185,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,36,1186,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,37,1186,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,38,1183,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,39,1196,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,40,1185,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,41,1184,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,42,1185,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,43,1185,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,44,1182,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,45,1179,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,46,1183,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,47,1184,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,48,1193,,,
2026-05-12 02:01:32,merge,singleList,int,random,10000,50,49,1183,,,
2026-05-12 02:01:33,merge,singleList,int,random,10000,50,50,1187,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,1,3310,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,2,3328,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,3,3296,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,4,3293,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,5,3287,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,6,3287,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,7,3293,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,8,3291,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,9,3293,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,10,3290,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,11,3285,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,12,3291,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,13,3294,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,14,3368,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,15,3292,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,16,3290,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,17,3284,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,18,3303,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,19,3278,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,20,3288,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,21,3291,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,22,3298,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,23,3289,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,24,3293,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,25,3286,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,26,3290,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,27,3283,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,28,3291,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,29,3286,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,30,3283,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,31,3296,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,32,3282,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,33,3297,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,34,3299,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,35,3286,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,36,3282,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,37,3283,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,38,3292,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,39,3283,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,40,3366,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,41,3462,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,42,3370,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,43,3283,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,44,3294,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,45,3282,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,46,3282,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,47,3281,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,48,3282,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,49,3278,,,
2026-05-12 02:01:33,merge,singleList,int,random,25000,50,50,3288,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,1,7171,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,2,7159,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,3,7249,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,4,7439,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,5,7231,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,6,7105,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,7,7106,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,8,7190,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,9,7116,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,10,7285,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,11,7124,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,12,7154,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,13,8432,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,14,7390,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,15,7374,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,16,7296,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,17,7320,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,18,7307,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,19,7305,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,20,7321,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,21,8315,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,22,8693,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,23,9015,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,24,8273,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,25,7520,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,26,7703,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,27,11844,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,28,8145,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,29,7127,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,30,7099,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,31,7127,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,32,7129,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,33,7120,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,34,7199,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,35,7151,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,36,7504,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,37,7183,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,38,7134,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,39,7156,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,40,7149,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,41,7144,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,42,7139,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,43,7108,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,44,7160,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,45,7830,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,46,7687,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,47,7723,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,48,7709,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,49,8171,,,
2026-05-12 02:01:33,merge,singleList,int,random,50000,50,50,7201,,,
2026-05-12 02:01:33,insertion,array,int,random,5000,50,1,28005,,,
2026-05-12 02:01:33,insertion,array,int,random,5000,50,2,27459,,,
2026-05-12 02:01:33,insertion,array,int,random,5000,50,3,27558,,,
2026-05-12 02:01:33,insertion,array,int,random,5000,50,4,27798,,,
2026-05-12 02:01:34,insertion,array,int,random,5000,50,5,27617,,,
2026-05-12 02:01:34,insertion,array,int,random,5000,50,6,27650,,,
2026-05-12 02:01:34,insertion,array,int,random,5000,50,7,27628,,,
2026-05-12 02:01:34,insertion,array,int,random,5000,50,8,27609,,,
2026-05-12 02:01:34,insertion,array,int,random,5000,50,9,26862,,,
2026-05-12 02:01:34,insertion,array,int,random,5000,50,10,27132,,,
2026-05-12 02:01:34,insertion,array,int,random,5000,50,11,27383,,,
2026-05-12 02:01:34,insertion,array,int,random,5000,50,12,27377,,,
2026-05-12 02:01:34,insertion,array,int,random,5000,50,13,27108,,,
2026-05-12 02:01:34,insertion,array,int,random,5000,50,14,27404,,,
2026-05-12 02:01:34,insertion,array,int,random,5000,50,15,27774,,,
2026-05-12 02:01:34,insertion,array,int,random,5000,50,16,28368,,,
2026-05-12 02:01:34,insertion,array,int,random,5000,50,17,27622,,,
2026-05-12 02:01:34,insertion,array,int,random,5000,50,18,27527,,,
2026-05-12 02:01:34,insertion,array,int,random,5000,50,19,27542,,,
2026-05-12 02:01:34,insertion,array,int,random,5000,50,20,27984,,,
2026-05-12 02:01:34,insertion,array,int,random,5000,50,21,28843,,,
2026-05-12 02:01:34,insertion,array,int,random,5000,50,22,30322,,,
2026-05-12 02:01:34,insertion,array,int,random,5000,50,23,28797,,,
2026-05-12 02:01:34,insertion,array,int,random,5000,50,24,27141,,,
2026-05-12 02:01:34,insertion,array,int,random,5000,50,25,27541,,,
2026-05-12 02:01:34,insertion,array,int,random,5000,50,26,27459,,,
2026-05-12 02:01:34,insertion,array,int,random,5000,50,27,27573,,,
2026-05-12 02:01:34,insertion,array,int,random,5000,50,28,27711,,,
2026-05-12 02:01:34,insertion,array,int,random,5000,50,29,27455,,,
2026-05-12 02:01:34,insertion,array,int,random,5000,50,30,27553,,,
2026-05-12 02:01:34,insertion,array,int,random,5000,50,31,27210,,,
2026-05-12 02:01:34,insertion,array,int,random,5000,50,32,27488,,,
2026-05-12 02:01:34,insertion,array,int,random,5000,50,33,27370,,,
2026-05-12 02:01:34,insertion,array,int,random,5000,50,34,27117,,,
2026-05-12 02:01:34,insertion,array,int,random,5000,50,35,27225,,,
2026-05-12 02:01:34,insertion,array,int,random,5000,50,36,27054,,,
2026-05-12 02:01:34,insertion,array,int,random,5000,50,37,27273,,,
2026-05-12 02:01:34,insertion,array,int,random,5000,50,38,27559,,,
2026-05-12 02:01:34,insertion,array,int,random,5000,50,39,27383,,,
2026-05-12 02:01:34,insertion,array,int,random,5000,50,40,26617,,,
2026-05-12 02:01:35,insertion,array,int,random,5000,50,41,27181,,,
2026-05-12 02:01:35,insertion,array,int,random,5000,50,42,27355,,,
2026-05-12 02:01:35,insertion,array,int,random,5000,50,43,27490,,,
2026-05-12 02:01:35,insertion,array,int,random,5000,50,44,27599,,,
2026-05-12 02:01:35,insertion,array,int,random,5000,50,45,26792,,,
2026-05-12 02:01:35,insertion,array,int,random,5000,50,46,27399,,,
2026-05-12 02:01:35,insertion,array,int,random,5000,50,47,27326,,,
2026-05-12 02:01:35,insertion,array,int,random,5000,50,48,27471,,,
2026-05-12 02:01:35,insertion,array,int,random,5000,50,49,27867,,,
2026-05-12 02:01:35,insertion,array,int,random,5000,50,50,27615,,,
2026-05-12 02:01:35,insertion,array,int,random,10000,50,1,109696,,,
2026-05-12 02:01:35,insertion,array,int,random,10000,50,2,109980,,,
2026-05-12 02:01:35,insertion,array,int,random,10000,50,3,109186,,,
2026-05-12 02:01:35,insertion,array,int,random,10000,50,4,109819,,,
2026-05-12 02:01:35,insertion,array,int,random,10000,50,5,111931,,,
2026-05-12 02:01:35,insertion,array,int,random,10000,50,6,112644,,,
2026-05-12 02:01:36,insertion,array,int,random,10000,50,7,110957,,,
2026-05-12 02:01:36,insertion,array,int,random,10000,50,8,109507,,,
2026-05-12 02:01:36,insertion,array,int,random,10000,50,9,109388,,,
2026-05-12 02:01:36,insertion,array,int,random,10000,50,10,109275,,,
2026-05-12 02:01:36,insertion,array,int,random,10000,50,11,109762,,,
2026-05-12 02:01:36,insertion,array,int,random,10000,50,12,110625,,,
2026-05-12 02:01:36,insertion,array,int,random,10000,50,13,109624,,,
2026-05-12 02:01:36,insertion,array,int,random,10000,50,14,109242,,,
2026-05-12 02:01:36,insertion,array,int,random,10000,50,15,110674,,,
2026-05-12 02:01:37,insertion,array,int,random,10000,50,16,110843,,,
2026-05-12 02:01:37,insertion,array,int,random,10000,50,17,110806,,,
2026-05-12 02:01:37,insertion,array,int,random,10000,50,18,108861,,,
2026-05-12 02:01:37,insertion,array,int,random,10000,50,19,108244,,,
2026-05-12 02:01:37,insertion,array,int,random,10000,50,20,113220,,,
2026-05-12 02:01:37,insertion,array,int,random,10000,50,21,112894,,,
2026-05-12 02:01:37,insertion,array,int,random,10000,50,22,111267,,,
2026-05-12 02:01:37,insertion,array,int,random,10000,50,23,108623,,,
2026-05-12 02:01:37,insertion,array,int,random,10000,50,24,108554,,,
2026-05-12 02:01:38,insertion,array,int,random,10000,50,25,109562,,,
2026-05-12 02:01:38,insertion,array,int,random,10000,50,26,109636,,,
2026-05-12 02:01:38,insertion,array,int,random,10000,50,27,109639,,,
2026-05-12 02:01:38,insertion,array,int,random,10000,50,28,109923,,,
2026-05-12 02:01:38,insertion,array,int,random,10000,50,29,110456,,,
2026-05-12 02:01:38,insertion,array,int,random,10000,50,30,108469,,,
2026-05-12 02:01:38,insertion,array,int,random,10000,50,31,108774,,,
2026-05-12 02:01:38,insertion,array,int,random,10000,50,32,109909,,,
2026-05-12 02:01:38,insertion,array,int,random,10000,50,33,110610,,,
2026-05-12 02:01:39,insertion,array,int,random,10000,50,34,109563,,,
2026-05-12 02:01:39,insertion,array,int,random,10000,50,35,109543,,,
2026-05-12 02:01:39,insertion,array,int,random,10000,50,36,109534,,,
2026-05-12 02:01:39,insertion,array,int,random,10000,50,37,109076,,,
2026-05-12 02:01:39,insertion,array,int,random,10000,50,38,109154,,,
2026-05-12 02:01:39,insertion,array,int,random,10000,50,39,109836,,,
2026-05-12 02:01:39,insertion,array,int,random,10000,50,40,109208,,,
2026-05-12 02:01:39,insertion,array,int,random,10000,50,41,108636,,,
2026-05-12 02:01:39,insertion,array,int,random,10000,50,42,108698,,,
2026-05-12 02:01:40,insertion,array,int,random,10000,50,43,108241,,,
2026-05-12 02:01:40,insertion,array,int,random,10000,50,44,109460,,,
2026-05-12 02:01:40,insertion,array,int,random,10000,50,45,109836,,,
2026-05-12 02:01:40,insertion,array,int,random,10000,50,46,109706,,,
2026-05-12 02:01:40,insertion,array,int,random,10000,50,47,109229,,,
2026-05-12 02:01:40,insertion,array,int,random,10000,50,48,110181,,,
2026-05-12 02:01:40,insertion,array,int,random,10000,50,49,110179,,,
2026-05-12 02:01:40,insertion,array,int,random,10000,50,50,108687,,,
2026-05-12 02:01:41,insertion,array,int,random,25000,50,1,686406,,,
2026-05-12 02:01:42,insertion,array,int,random,25000,50,2,688912,,,
2026-05-12 02:01:42,insertion,array,int,random,25000,50,3,677741,,,
2026-05-12 02:01:43,insertion,array,int,random,25000,50,4,682148,,,
2026-05-12 02:01:44,insertion,array,int,random,25000,50,5,681027,,,
2026-05-12 02:01:44,insertion,array,int,random,25000,50,6,680581,,,
2026-05-12 02:01:45,insertion,array,int,random,25000,50,7,681744,,,
2026-05-12 02:01:46,insertion,array,int,random,25000,50,8,690109,,,
2026-05-12 02:01:46,insertion,array,int,random,25000,50,9,679798,,,
2026-05-12 02:01:47,insertion,array,int,random,25000,50,10,687004,,,
2026-05-12 02:01:48,insertion,array,int,random,25000,50,11,697505,,,
2026-05-12 02:01:49,insertion,array,int,random,25000,50,12,686235,,,
2026-05-12 02:01:49,insertion,array,int,random,25000,50,13,684436,,,
2026-05-12 02:01:50,insertion,array,int,random,25000,50,14,686431,,,
2026-05-12 02:01:51,insertion,array,int,random,25000,50,15,685958,,,
2026-05-12 02:01:51,insertion,array,int,random,25000,50,16,682898,,,
2026-05-12 02:01:52,insertion,array,int,random,25000,50,17,683066,,,
2026-05-12 02:01:53,insertion,array,int,random,25000,50,18,687155,,,
2026-05-12 02:01:53,insertion,array,int,random,25000,50,19,687641,,,
2026-05-12 02:01:54,insertion,array,int,random,25000,50,20,680348,,,
2026-05-12 02:01:55,insertion,array,int,random,25000,50,21,677823,,,
2026-05-12 02:01:55,insertion,array,int,random,25000,50,22,683652,,,
2026-05-12 02:01:56,insertion,array,int,random,25000,50,23,685265,,,
2026-05-12 02:01:57,insertion,array,int,random,25000,50,24,685190,,,
2026-05-12 02:01:57,insertion,array,int,random,25000,50,25,683259,,,
2026-05-12 02:01:58,insertion,array,int,random,25000,50,26,680108,,,
2026-05-12 02:01:59,insertion,array,int,random,25000,50,27,682078,,,
2026-05-12 02:02:00,insertion,array,int,random,25000,50,28,683691,,,
2026-05-12 02:02:00,insertion,array,int,random,25000,50,29,686750,,,
2026-05-12 02:02:01,insertion,array,int,random,25000,50,30,686876,,,
2026-05-12 02:02:02,insertion,array,int,random,25000,50,31,676291,,,
2026-05-12 02:02:02,insertion,array,int,random,25000,50,32,682299,,,
2026-05-12 02:02:03,insertion,array,int,random,25000,50,33,685610,,,
2026-05-12 02:02:04,insertion,array,int,random,25000,50,34,686592,,,
2026-05-12 02:02:04,insertion,array,int,random,25000,50,35,679830,,,
2026-05-12 02:02:05,insertion,array,int,random,25000,50,36,680676,,,
2026-05-12 02:02:06,insertion,array,int,random,25000,50,37,685416,,,
2026-05-12 02:02:06,insertion,array,int,random,25000,50,38,679562,,,
2026-05-12 02:02:07,insertion,array,int,random,25000,50,39,688676,,,
2026-05-12 02:02:08,insertion,array,int,random,25000,50,40,687271,,,
2026-05-12 02:02:08,insertion,array,int,random,25000,50,41,682534,,,
2026-05-12 02:02:09,insertion,array,int,random,25000,50,42,690494,,,
2026-05-12 02:02:10,insertion,array,int,random,25000,50,43,683703,,,
2026-05-12 02:02:10,insertion,array,int,random,25000,50,44,678951,,,
2026-05-12 02:02:11,insertion,array,int,random,25000,50,45,684658,,,
2026-05-12 02:02:12,insertion,array,int,random,25000,50,46,682948,,,
2026-05-12 02:02:13,insertion,array,int,random,25000,50,47,683898,,,
2026-05-12 02:02:13,insertion,array,int,random,25000,50,48,682129,,,
2026-05-12 02:02:14,insertion,array,int,random,25000,50,49,682172,,,
2026-05-12 02:02:15,insertion,array,int,random,25000,50,50,684357,,,
2026-05-12 02:02:17,insertion,array,int,random,50000,50,1,2742337,,,
2026-05-12 02:02:20,insertion,array,int,random,50000,50,2,2738008,,,
2026-05-12 02:02:23,insertion,array,int,random,50000,50,3,2745789,,,
2026-05-12 02:02:26,insertion,array,int,random,50000,50,4,2736084,,,
2026-05-12 02:02:28,insertion,array,int,random,50000,50,5,2743897,,,
2026-05-12 02:02:31,insertion,array,int,random,50000,50,6,2806424,,,
2026-05-12 02:02:34,insertion,array,int,random,50000,50,7,2770746,,,
2026-05-12 02:02:37,insertion,array,int,random,50000,50,8,2727854,,,
2026-05-12 02:02:39,insertion,array,int,random,50000,50,9,2753384,,,
2026-05-12 02:02:42,insertion,array,int,random,50000,50,10,2728600,,,
2026-05-12 02:02:45,insertion,array,int,random,50000,50,11,2721515,,,
2026-05-12 02:02:48,insertion,array,int,random,50000,50,12,2742720,,,
