timestamp,algorithm,structure,data_type,distribution,size,iterations,iteration_id,duration_us,min_us,avg_us,max_us,status
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,3,86510,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,4,88320,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,5,87686,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,6,86181,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,7,87310,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,8,94187,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,9,85734,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,10,86821,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,11,87015,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,12,86241,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,13,87172,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,14,86967,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,15,87682,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,16,85664,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,17,86543,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,18,85743,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,19,86701,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,20,85929,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,21,85902,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,22,84162,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,23,86399,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,24,85593,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,25,85814,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,26,86396,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,27,86213,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,28,85948,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,29,85461,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,30,87358,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,31,86983,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,32,85405,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,33,86237,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,34,85125,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,35,86469,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,36,86473,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,37,85885,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,38,86901,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,39,85629,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,40,86299,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,41,85071,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,42,85779,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,43,86398,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,44,86345,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,45,85197,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,46,86257,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,47,88522,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,48,87133,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,49,85110,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,50,86197,84162,86543.36,94187,OK
